Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_TS,Pickup_TS,Return_TS,City,Pickup_Lat,Pickup_Lon,Drop_Lat,Drop_Lon,Payment,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan,Driver_License,Notes,Customer_Feedback
RES-00910,C6593, CAR-05,Economy,2026-01-29 14:38,01-02-2026 06:38,2026-02-08 07:38,Delhi,28.699765,77.111182,28.721399,77.100863,Card,"114,524 km","115,097 km",43%,26.1134,85.9927,171 kmh,6,0,₹1000/day,,,1050.0,standard,INVALID,Bad Seats Quality,Good speaker
RES-00911,C5539,CAR 17,Luxury,2026-01-16 03:52,16/01/2026 12:52,2026-01-16 16:52,mumbai,19.093112,72.87589,19.095634,72.881043,upi,"37,717km",39426km,10 %,19.05,74.736972,85,0,0,₹1200/day,SAVE10,60.0,1260.0,eco,INVALID,Bad Seats Quality,email test@gmail.com
RES-00912,C1892,CAR-02,SUV,2026-02-01 17:27,2026-02-04 01:27:00,2026-02-09 06:27,HYD,17.369778,78.473944,17.379453,78.498752,UPI,13882,"15,478km",0.9,17.5347,79.49,42,1,0,1200,,60.0,1260.0,standard,DL67543,Bad Seats Quality,Smooth going
RES-00913,C5541,CAR-10 ,Compact,2026-03-10 10:17,2026-03-12 17:17,2026-03-20 19:17,Mumbai,19.091652,72.880363,19.056394,72.871204,upi,97886km,"98,993 km",66 %,15.25,73.127989,75,2,0,1200/day,SAVE10,60.0,1260.0,standard,DL12345,Bad Seats Quality,Good speaker
RES-00914,C7279,CAR 07,Economy,2026-01-27 21:38,29/01/2026 19:38,2026-02-04 20:38,Mumbai,19.056918,72.881065,19.086494,72.864574,upi,"72,224 km",73214km,0.58,20.35,78.01,146 kmh,5,0,₹1200/day,,60.0,1260.0,premium,DL67543,Speakers not working,Smooth going
RES-00915,C3843,car-30,SUV,2026-01-10 03:47,12/01/2026 18:47,2026-01-15 19:47,Bengaluru,12.961448,77.590856,12.961281,77.598984,UPI,"33,369 km",33775,0.4,15.1508,79.9292,165 kmh,6,1,1500/day,SAVE10,,1575.0,eco,DL90871,Bad Seats Quality,Smooth going
RES-00916,C3463,CAR-24 ,Luxury,2025-12-30 05:42,01-01-2026 07:42,2026-01-07 20:42,Hyderabad,17.374287,78.500591,17.381341,78.484465,UPI,55619km,"55,811 km",8 %,19.042698,74.423727,135 kmh,5,0,800,DISC15,40.0,840.0,eco,INVALID,Bad Seats Quality,good service
RES-00917,C7110,CAR-05,Luxury,2026-03-09 12:13,2026-03-11 08:13:00,2026-03-17 02:13,Delhi,28.704061,77.107126,28.717629,77.106762,upi,74293,"75,428 km",51 %,19.0776,79.558396,137 kmh,0,0,₹1000/day,BOGUS99,50.0,1050.0,eco,DL12345,Contact Rahul 9876543210,Good speaker
RES-00918,C4998,CAR-21,Luxury,2026-02-19 22:13,21-02-2026 06:13,2026-02-24 08:13,kolkata,22.588538,88.359078,22.587709,88.382326,wallet,"24,816km","25,922 km",85 %,19.7853,73.870739,48,2,0,"₹ 3,000 /day",BOGUS99,,3150.0,premium,DL67543,Bad Seats Quality,good service
RES-00919,C7006, CAR-30,Luxury,2025-12-31 21:36,03-01-2026 12:36,2026-01-03 21:36,HYD,17.401368,78.470278,17.375197,78.475842,upi,50276km,50617,0.6,22.6,75.823939,42,1,0,1500,BOGUS99,75.0,1575.0,premium,DL12345,Scratch on windows,Good speaker
RES-00920,C3601,CAR 03,Economy,2026-01-19 11:54,22/01/2026 07:54,2026-01-28 20:54,Mumbai,19.095166,72.872283,19.086428,72.861299,Card,63871,64587,0.54,13.009342,84.2,139 kmh,1,0,1500/day,,75.0,1575.0,premium,DL90871,Scratch on windows,Smooth going
RES-00921,C2094,CAR-08,Economy,2026-01-10 21:59,11-01-2026 16:59,2026-01-14 23:59,HYD,17.39984,78.474141,17.381379,78.473365,cash,"50,378km",52302km,88%,27.8173,78.17,98,3,1,"₹ 3,000 /day",DISC15,150.0,3150.0,eco,DL90871,Contact Rahul 9876543210,Good mileage
RES-00922,C2663,car-09,Economy,2026-03-25 01:11,25-03-2026 23:11,2026-03-30 15:11,Mumbai,19.088309,72.865515,19.084501,72.860395,card,65085,"65,935km",0.8,27.058648,84.427472,42,6,0,1000/day,BOGUS99,50.0,1050.0,standard,DL67543,scratch on door,email test@gmail.com
RES-00923,C9265,CAR-29,Luxury,2026-03-11 03:46,2026-03-12 11:46,2026-03-14 14:46,bangalore,12.985816,77.605254,12.97213,77.575429,upi,43620km,"44,346km",0.19,20.3375,87.661331,60,1,0,"₹ 1,200 /day",DISC15,60.0,1260.0,eco,DL90871,scratch on door,Good speaker
RES-00924,C3655,CAR 21,Economy,2026-01-20 01:30,2026-01-22 01:30,2026-01-24 18:30,CHENNAI,13.081196,80.268898,13.091108,80.279237,UPI,"45,702km","47,219 km",0.3,15.8424,78.453983,87,4,0,800/day,,,840.0,premium,INVALID,scratch on door,good service
RES-00925,C7638, CAR-25,Luxury,2026-02-16 01:00,18-02-2026 04:00,2026-02-23 13:00,CHENNAI,13.098252,80.269365,13.088594,80.271486,upi,"107,544 km",109364,0.63,21.4391,85.04,175 kmh,6,0,2000,SAVE10,,2100.0,premium,INVALID,Contact Rahul 9876543210,Smooth going
RES-00926,C6153,car-16,Economy,2026-03-04 15:08,2026/03/06 15:08,2026-03-13 04:08,Delhi,28.708276,77.098997,28.699138,77.097445,upi,57535,"58,214 km",10 %,23.179393,86.5787,81,4,0,₹1200/day,DISC15,60.0,1260.0,premium,DL67543,Bad Seats Quality,good service
RES-00927,C5143,CAR-16 ,Luxury,2026-02-25 02:48,2026-02-25 20:48,2026-03-04 07:48,kolkata,22.568454,88.349593,22.58862,88.380047,wallet,21456,22492,46%,26.65,79.7119,69,5,0,"₹ 3,000 /day",DISC15,150.0,3150.0,premium,INVALID,Speakers not working,Smooth going
RES-00928,C8620,CAR-30 ,Luxury,2026-03-01 04:56,2026-03-01 11:56,2026-03-06 01:56,Mumbai,19.091882,72.89461,19.067817,72.859825,UPI,74787,"75,251km",0.1,27.9517,75.1,45,1,1,"₹ 1,200 /day",,60.0,1260.0,standard,DL90871,scratch on door,Good speaker
RES-00929,C2659,CAR 05,SUV,2026-03-15 19:22,18/03/2026 09:22,2026-03-18 23:22,bangalore,12.964858,77.587014,12.971869,77.575042,UPI,26481km,"27,593 km",27%,14.11,73.436,133 kmh,2,0,₹1500/day,BOGUS99,75.0,1575.0,premium,INVALID,Speakers not working,good service
RES-00930,C3020,CAR-29 ,Luxury,2026-01-02 12:13,04/01/2026 16:13,2026-01-09 14:13,delhi,28.697977,77.095562,28.698819,77.114549,card,"76,988 km",78091,97 %,13.1,85.91,84,3,0,"₹ 2,500 /day",,125.0,2625.0,premium,DL90871,Scratch on windows,Smooth going
RES-00931,C5376,car-05,Compact,2026-03-04 08:42,07/03/2026 01:42,2026-03-13 05:42,blr,12.988918,77.589717,12.978025,77.592194,UPI,82851,82914,68%,19.47716,83.6099,78,5,0,₹ 800 /day,BOGUS99,40.0,840.0,eco,DL90871,Scratch on windows,email test@gmail.com
RES-00932,C3484,CAR 14,SUV,2026-03-18 21:17,2026-03-20 12:17:00,2026-03-21 03:17,blr,12.95938,77.597372,12.968304,77.607637,upi,"86,880 km","88,735 km",0.29,23.691671,82.8116,168 kmh,5,0,"₹ 2,000 /day",BOGUS99,100.0,2100.0,premium,DL90871,Bad Seats Quality,Good speaker
RES-00933,C8530, CAR-26,SUV,2025-12-31 17:10,2026/01/01 02:10,2026-01-06 09:10,mumbai,19.092605,72.864324,19.082904,72.862269,card,9058,"9,637 km",0.3,27.39,79.801836,62,3,0,₹1200/day,,,1260.0,premium,DL67543,Scratch on windows,Smooth going
RES-00934,C5570,CAR 26,Compact,2026-02-01 23:35,03/02/2026 18:35,2026-02-11 19:35,kolkata,22.573668,88.37061,22.586014,88.367491,upi,88667km,"89,111km",87%,27.0277,78.88,166 kmh,0,0,1000/day,BOGUS99,50.0,1050.0,eco,INVALID,Bad Seats Quality,good service
RES-00935,C3424,car-18,Compact,2026-01-01 22:30,03-01-2026 13:30,2026-01-09 03:30,HYD,17.367051,78.490368,17.397067,78.477006,upi,"13,909km","15,157km",0.32,14.816502,77.544013,177 kmh,6,0,"₹ 2,500 /day",SAVE10,125.0,2625.0,premium,DL12345,Speakers not working,Good speaker
RES-00936,C8883,CAR-30,SUV,2026-02-27 05:59,2026/03/01 04:59,2026-03-06 17:59,HYD,17.381772,78.479949,17.368245,78.473198,UPI,24681,26615km,56%,18.1545,87.1411,100,1,0,₹ 800 /day,BOGUS99,,840.0,premium,DL67543,Contact Rahul 9876543210,email test@gmail.com
RES-00937,C7493,car-19,Luxury,2026-02-25 08:52,2026-02-25 12:52:00,2026-03-02 17:52,delhi,28.688829,77.091927,28.719264,77.102174,card,"77,945 km",78121km,82 %,26.535041,82.545059,78,0,0,"₹ 1,500 /day",DISC15,,1575.0,standard,DL67543,Bad Seats Quality,good service
RES-00938,C1139,CAR 05,Luxury,2026-01-30 12:15,31/01/2026 09:15,2026-02-04 03:15,CHENNAI,13.086438,80.284828,13.066726,80.253992,card,67563km,"68,038 km",0.94,20.0398,73.52,177 kmh,6,1,₹2500/day,SAVE10,125.0,2625.0,eco,DL67543,Contact Rahul 9876543210,Good speaker
RES-00939,C6853,CAR 22,Economy,2026-01-10 09:41,2026-01-12 22:41,2026-01-13 02:41,Mumbai,19.061339,72.897048,19.070671,72.885126,UPI,"22,842 km","22,865km",0.52,15.684353,84.215621,148 kmh,5,0,₹3000/day,,,3150.0,premium,DL90871,scratch on door,Smooth going
RES-00940,C9034, CAR-04,SUV,2026-01-22 03:21,2026/01/22 09:97,2026-01-23 10:21,Chennai,13.095557,80.25839,13.069497,80.266335,cash,114658,"115,670 km",28 %,18.1707,84.5755,147 kmh,4,1,₹3000/day,DISC15,150.0,3150.0,standard,DL12345,Scratch on windows,email test@gmail.com
RES-00941,C4666, CAR-23,Economy,2026-03-06 14:53,09/03/2026 02:53,2026-03-09 22:53,CHENNAI,13.068996,80.281743,13.083296,80.270557,card,"59,167 km","59,219km",0.77,27.489753,81.7246,138 kmh,0,0,"₹ 1,000 /day",BOGUS99,,1050.0,premium,INVALID,Contact Rahul 9876543210,Good speaker
RES-00942,C6067, CAR-22,Compact,2026-02-11 03:10,2026-02-13 21:10:00,2026-02-17 20:10,delhi,28.71024,77.115086,28.700819,77.11972,upi,"119,295km",119353,13 %,21.835925,86.447122,143 kmh,5,0,1500,SAVE10,75.0,1575.0,eco,DL67543,Bad Seats Quality,Smooth going
RES-00943,C6451, CAR-23,Compact,2026-02-28 12:45,2026-03-01 04:63,2026-03-07 14:45,Mumbai,19.095929,72.862744,19.084911,72.868999,wallet,46720km,46927km,25 %,23.7719,73.028529,173 kmh,6,0,2000,,100.0,2100.0,standard,DL67543,Speakers not working,email test@gmail.com
RES-00944,C3564,car-13,SUV,2026-02-28 14:26,2026/03/03 13:26,2026-03-10 20:26,kolkata,22.590097,88.352291,22.571529,88.345253,UPI,5863km,6363,53 %,20.3572,76.86,44,4,0,2000/day,BOGUS99,,2100.0,standard,DL67543,Scratch on windows,Good speaker
RES-00945,C7919, CAR-22,Compact,2026-01-04 13:53,07-01-2026 01:53,2026-01-12 12:53,kolkata,22.583949,88.378403,22.570584,88.376531,UPI,"100,548 km","101,683 km",35%,15.481165,81.28,43,3,0,800,,,840.0,premium,DL90871,Scratch on windows,Good mileage
RES-00946,C3957,CAR-14,Economy,2026-01-21 13:26,2026/01/22 08:26,2026-01-26 01:26,blr,12.961201,77.598757,12.989883,77.610892,wallet,114575km,"114,854 km",0.74,23.4778,75.13,138 kmh,6,1,800,,40.0,840.0,eco,DL12345,scratch on door,email test@gmail.com
RES-00947,C9273,CAR 09,Luxury,2026-02-16 08:21,16/02/2026 22:21,2026-02-17 02:21,Hyderabad,17.373442,78.480001,17.391347,78.496162,cash,99554,100371km,35%,16.88,86.97,127 kmh,3,0,₹1000/day,,50.0,1050.0,standard,DL12345,Bad Seats Quality,Good speaker
RES-00948,C7673,CAR-19,Luxury,2026-03-17 13:59,17/03/2026 19:59,2026-03-25 18:59,HYD,17.386552,78.496931,17.366781,78.480004,card,"13,078 km","12,599km",9%,25.86,87.8612,154 kmh,1,0,"₹ 3,000 /day",,150.0,3150.0,premium,DL67543,Contact Rahul 9876543210,Good speaker
RES-00949,C5163, CAR-13,Economy,2026-02-28 14:36,2026-03-01 19:36,2026-03-08 06:36,HYD,17.377011,78.492782,17.366548,78.475879,cash,75510km,"76,481 km",11 %,20.964867,76.181,130 kmh,5,0,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco,DL90871,Bad Seats Quality,Smooth going
RES-00950,C7828,CAR 01,SUV,2026-01-27 17:14,2026-01-30 01:14:00,2026-01-30 05:14,Bengaluru,12.983696,77.585545,12.984177,77.596462,cash,13058km,14944km,87%,21.9423,77.593099,156 kmh,1,0,1000/day,,50.0,1050.0,eco,DL12345,Bad Seats Quality,Smooth going
RES-00951,C3903,car-18,Economy,2026-03-23 02:31,26/03/2026 01:31,2026-04-02 06:31,Delhi,28.718309,77.119525,28.699661,77.111529,wallet,"22,051km",22801km,67 %,14.506329,79.3284,150 kmh,2,0,2500/day,DISC15,125.0,2625.0,eco,DL67543,Speakers not working,Good mileage
RES-00952,C7986,car-07,SUV,2026-02-23 13:21,2026-02-24 02:21,2026-02-24 11:21,mumbai,19.062761,72.869393,19.066284,72.864174,UPI,"55,766 km",56665,0.6,27.95,84.37,155 kmh,2,0,"₹ 1,200 /day",,60.0,1260.0,premium,INVALID,Scratch on windows,Smooth going
RES-00953,C5424,CAR-06,Luxury,2026-02-05 13:34,06/02/2026 09:34,2026-02-07 08:34,Bengaluru,12.989743,77.577239,12.982414,77.604938,Card,"114,868 km","116,514 km",84 %,20.401578,73.7928,150 kmh,1,0,"₹ 1,500 /day",DISC15,,1575.0,premium,DL67543,Speakers not working,good service
RES-00954,C4101, CAR-18,Economy,2026-01-14 02:49,16/01/2026 16:49,2026-01-18 03:49,kolkata,22.58402,88.35815,22.556281,88.350956,cash,40787,41119,96 %,14.368786,76.7495,65,6,0,₹1000/day,SAVE10,,1050.0,eco,INVALID,Bad Seats Quality,email test@gmail.com
RES-00955,C7377,CAR-26 ,Economy,2026-01-09 05:10,2026-01-12 02:10,2026-01-17 19:10,mumbai,19.095645,72.887993,19.070055,72.871307,cash,"31,446 km","32,832km",98%,13.39,77.2129,125 kmh,5,0,1000,DISC15,50.0,1050.0,premium,INVALID,Speakers not working,Good mileage
RES-00956,C8501, CAR-13,SUV,2026-02-20 21:10,2026-02-21 06:10,2026-02-26 13:10,Kolkata,22.58598,88.381252,22.583831,88.366198,upi,"66,348 km",68017km,15 %,26.68,80.8156,130 kmh,4,0,₹800/day,DISC15,40.0,840.0,eco,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-00957,C2396,CAR-05,Economy,2026-01-04 01:28,2026-01-06 01:82,2026-01-06 09:28,kolkata,22.569221,88.377401,22.591383,88.37838,cash,"44,460km",45164,0.69,25.7989,75.387958,97,0,0,800/day,,40.0,840.0,premium,DL90871,Bad Seats Quality,Good mileage
RES-00958,C7973,CAR-10,Economy,2026-01-16 19:31,18/01/2026 15:31,2026-01-26 12:31,Bengaluru,12.983046,77.600123,12.961442,77.596083,UPI,"83,241 km",83101,88 %,25.725642,76.869774,177 kmh,0,0,₹2500/day,BOGUS99,125.0,2625.0,standard,DL12345,Bad Seats Quality,Smooth going
RES-00959,C5912,CAR-14,Economy,2026-02-07 09:08,08-02-2026 21:08,2026-02-10 16:08,delhi,28.723352,77.121505,28.698651,77.102431,Card,65500km,65661,0.5,13.65,72.707219,68,3,0,3000,,150.0,3150.0,standard,INVALID,Speakers not working,Good mileage
RES-00960,C3992,car-19,Economy,2026-02-10 16:45,2026/02/11 05:45,2026-02-16 23:45,Delhi,28.687906,77.093068,28.697451,77.118036,upi,"93,551km",93630km,47 %,19.0176,82.472,157 kmh,0,0,"₹ 1,000 /day",SAVE10,50.0,1050.0,standard,INVALID,Bad Seats Quality,good service
RES-00961,C1667,CAR-10 ,Economy,2026-01-04 09:19,07/01/2026 08:19,2026-01-08 08:19,CHENNAI,13.098953,80.277016,13.066717,80.266846,wallet,"62,212km","63,758km",0.7,21.817796,73.707359,121 kmh,2,0,1200/day,DISC15,60.0,1260.0,standard,DL90871,Scratch on windows,Good mileage
RES-00962,C3601,CAR 19,Compact,2026-02-12 07:47,2026/02/12 08:47,2026-02-13 12:47,BENGALURU,12.953301,77.60698,12.96784,77.578876,UPI,52091,"52,818 km",95%,25.7966,78.373113,63,2,0,1000,BOGUS99,50.0,1050.0,standard,INVALID,Scratch on windows,email test@gmail.com
RES-00963,C9350,CAR-08 ,Economy,2026-02-12 02:11,12/02/2026 05:11,2026-02-13 11:11,Hyderabad,17.39415,78.471766,17.394514,78.499587,wallet,31691,"33,026 km",0.68,12.732622,86.9547,162 kmh,6,0,1500,BOGUS99,75.0,1575.0,premium,DL90871,scratch on door,good service
RES-00964,C3231,CAR 13,Luxury,2026-03-08 00:36,2026-03-08 08:36,2026-03-11 00:36,Hyderabad,17.38953,78.482238,17.398001,78.478408,cash,73155,"75,072 km",22 %,13.4465,80.254613,126 kmh,1,0,1000/day,BOGUS99,50.0,1050.0,eco,INVALID,Speakers not working,Good speaker
RES-00965,C3100,car-19,Economy,2026-02-04 02:15,06/02/2026 08:15,2026-02-07 19:15,delhi,28.684158,77.087084,28.707729,77.112371,wallet,34852,36777,70 %,20.512074,78.7848,53,1,0,2000/day,DISC15,100.0,2100.0,premium,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-00966,C1046,car-21,Economy,2026-01-31 22:45,2026/02/01 04:45,2026-02-03 23:45,Kolkata,22.579963,88.349218,22.561325,88.382276,wallet,"87,214 km",87578km,0.56,14.87,87.476126,162 kmh,0,0,1000/day,DISC15,50.0,1050.0,premium,DL12345,Bad Seats Quality,Smooth going
RES-00967,C5506,car-15,Compact,2026-01-01 18:06,02-01-2026 13:06,2026-01-04 05:06,Kolkata,22.587352,88.356904,22.569045,88.370281,upi,24289,"26,040 km",0.8,15.353214,72.101039,69,4,1,1000/day,,50.0,1050.0,eco,DL12345,Scratch on windows,good service
RES-00968,C1976,CAR-24 ,SUV,2026-02-17 03:12,2026-02-19 11:12,2026-02-22 13:12,bangalore,12.951722,77.593143,12.954056,77.610157,upi,48800,"49,570 km",0.75,22.56,73.528108,146 kmh,5,0,₹1000/day,,50.0,1050.0,eco,INVALID,Scratch on windows,Smooth going
RES-00969,C5967,car-21,Luxury,2026-02-21 04:56,22-02-2026 03:56,2026-02-25 06:56,Hyderabad,17.383929,78.497205,17.367612,78.484877,upi,116433km,"117,882 km",28 %,21.9699,78.966082,164 kmh,3,1,₹800/day,BOGUS99,40.0,840.0,eco,DL90871,scratch on door,email test@gmail.com
RES-00970,C7300,CAR 08,Compact,2026-03-29 11:53,2026-03-30 08:53:00,2026-04-02 09:53,Hyderabad,17.382525,78.472039,17.39624,78.492509,UPI,100826,102151km,0.37,13.970864,78.804,96,1,0,2500,SAVE10,,2625.0,eco,INVALID,scratch on door,good service
RES-00971,C4952, CAR-29,SUV,2026-02-03 12:23,04/02/2026 23:23,2026-02-06 04:23,kolkata,22.582456,88.344712,22.575286,88.379292,upi,96088km,"96,775km",56 %,24.765141,72.0273,135 kmh,5,0,"₹ 2,500 /day",BOGUS99,,2625.0,standard,DL67543,Speakers not working,good service
RES-00972,C7876, CAR-19,Economy,2026-03-26 17:54,27/03/2026 17:54,2026-04-02 12:54,kolkata,22.591698,88.344035,22.590945,88.356995,card,"48,202 km",48325km,0.90,26.2605,82.11,131 kmh,0,0,2000,SAVE10,100.0,2100.0,eco,DL67543,Bad Seats Quality,good service
RES-00973,C6847,CAR-04 ,Luxury,2026-01-23 20:06,25-01-2026 05:06,2026-01-29 21:06,kolkata,22.576048,88.369054,22.579393,88.382326,cash,51291km,51477,0.6,20.589,74.9339,74,2,0,2000,,100.0,2100.0,premium,DL12345,Contact Rahul 9876543210,good service
RES-00974,C2690,car-19,Compact,2026-01-23 18:20,2026/01/26 07:20,2026-01-30 06:20,mumbai,19.075726,72.874933,19.078497,72.885289,card,"119,757km","120,644 km",82 %,24.66,81.05,60,4,0,₹2000/day,DISC15,100.0,2100.0,eco,DL12345,Scratch on windows,good service
RES-00975,C1599,CAR-09,Luxury,2026-01-05 20:29,2026-01-06 06:29:00,2026-01-14 07:29,BENGALURU,12.980337,77.583429,12.960181,77.589435,UPI,"46,752km",47590,42 %,25.262632,74.010375,72,1,0,"₹ 2,000 /day",SAVE10,100.0,2100.0,standard,INVALID,Contact Rahul 9876543210,Good mileage
RES-00976,C4951,CAR-02 ,SUV,2026-02-04 00:37,2026-02-05 20:37:00,2026-02-06 23:37,Mumbai,19.05974,72.867713,19.079933,72.887557,cash,48969,50256,0.1,20.733785,77.73,129 kmh,3,0,1000/day,BOGUS99,,1050.0,eco,DL67543,Scratch on windows,good service
RES-00977,C1001, CAR-14,SUV,2026-01-21 17:48,2026/01/22 21:48,2026-01-28 06:48,HYD,17.369004,78.486848,17.374173,78.489727,card,"105,853km","107,631km",0.09,16.954184,80.156106,59,2,0,"₹ 2,500 /day",SAVE10,,2625.0,premium,DL12345,Contact Rahul 9876543210,Smooth going
RES-00978,C3939,car-07,Compact,2026-03-13 19:10,2026/03/13 22:10,2026-03-20 18:10,kolkata,22.560302,88.376793,22.561969,88.345708,upi,42656km,43567km,60%,13.6903,72.923771,150 kmh,4,0,1000,BOGUS99,50.0,1050.0,eco,DL90871,Contact Rahul 9876543210,email test@gmail.com
RES-00979,C8074,CAR-05,Compact,2026-02-07 09:03,2026-02-07 14:03:00,2026-02-09 04:03,blr,12.966266,77.604864,12.982044,77.60799,card,61904,"62,147km",0.22,12.521911,74.627349,179 kmh,4,1,1000/day,DISC15,50.0,1050.0,eco,DL67543,Speakers not working,Good speaker
RES-00980,C4756,car-23,SUV,2026-02-15 18:10,18-02-2026 00:71,2026-02-25 11:10,Bengaluru,12.982177,77.583071,12.95775,77.578938,wallet,"7,599km","9,071km",71%,21.149962,76.67,141 kmh,0,1,1000/day,DISC15,50.0,1050.0,premium,DL90871,Scratch on windows,Smooth going
RES-00981,C8357,car-14,Luxury,2026-03-07 03:35,08/03/2026 22:35,2026-03-15 09:35,Hyderabad,17.398151,78.490471,17.391421,78.475324,Card,"57,904 km","58,855 km",0.5,12.4663,87.9473,45,5,0,1000/day,,50.0,1050.0,standard,INVALID,Scratch on windows,good service
RES-00982,C2889,car-26,Economy,2026-02-09 06:38,2026-02-10 08:38,2026-02-10 17:38,HYD,17.380021,78.488118,17.40209,78.501689,upi,81758,"81,989km",0.5,25.0,86.785681,140 kmh,4,0,"₹ 2,500 /day",DISC15,,2625.0,standard,DL67543,Scratch on windows,email test@gmail.com
RES-00983,C9329,CAR 28,Economy,2026-03-30 23:54,2026/03/31 17:54,2026-04-05 02:54,blr,12.973161,77.583872,12.956657,77.61092,upi,"116,221 km",117632,63%,22.3116,86.7132,133 kmh,5,0,"₹ 2,000 /day",,100.0,2100.0,standard,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-00984,C4363,car-05,Economy,2026-03-09 07:05,10-03-2026 17:05,2026-03-11 20:05,delhi,28.706056,77.115624,28.685861,77.10212,cash,"88,707km","90,352 km",20 %,13.893107,85.73,162 kmh,5,0,1000,DISC15,50.0,1050.0,standard,DL12345,Scratch on windows,Good speaker
RES-00985,C1542,CAR-25,Economy,2026-01-16 21:28,2026/01/19 19:28,2026-01-26 17:28,bangalore,12.970036,77.601854,12.99131,77.588107,wallet,"16,415km",18068,0.71,24.72,72.3737,56,1,0,"₹ 3,000 /day",BOGUS99,150.0,3150.0,standard,DL67543,Contact Rahul 9876543210,good service
RES-00986,C7087,CAR 02,Economy,2026-03-29 13:55,2026/03/30 00:55,2026-03-31 22:55,blr,12.970831,77.606815,12.969159,77.610372,wallet,31436,32216km,1.0,21.55,77.49,66,6,1,"₹ 3,000 /day",,150.0,3150.0,eco,DL12345,scratch on door,Smooth going
RES-00987,C9847, CAR-16,Luxury,2026-01-18 21:20,2026-01-20 11:20:00,2026-01-26 00:20,delhi,28.690471,77.104331,28.690018,77.109226,cash,"10,713 km",12550,0.48,14.6147,84.435412,171 kmh,5,0,₹800/day,DISC15,40.0,840.0,premium,DL90871,scratch on door,Good speaker
RES-00988,C1045, CAR-22,Compact,2026-01-08 11:11,10-01-2026 04:11,2026-01-10 18:11,HYD,17.366615,78.484088,17.36605,78.490668,card,"109,371km",110302km,80 %,16.3868,78.39,56,1,0,1200/day,BOGUS99,60.0,1260.0,standard,DL67543,Speakers not working,good service
RES-00989,C5414,car-17,SUV,2026-02-13 08:21,2026/02/14 20:21,2026-02-20 12:21,Chennai,13.078907,80.27322,13.072132,80.256671,Card,97021,98032,0.8,16.3788,81.48,162 kmh,0,0,₹800/day,,40.0,840.0,premium,DL67543,Speakers not working,email test@gmail.com
RES-00990,C4938,CAR 14,Luxury,2026-03-24 00:23,26-03-2026 01:23,2026-04-01 08:23,Kolkata,22.574702,88.345475,22.571391,88.360169,cash,"39,256 km","40,654 km",0.14,27.181,87.4786,56,0,0,1000,DISC15,50.0,1050.0,premium,INVALID,Bad Seats Quality,Good speaker
RES-00991,C5142,CAR 27,Economy,2026-02-14 00:49,15/02/2026 00:49,2026-02-20 18:49,Mumbai,19.058428,72.88978,19.093126,72.89231,cash,41118,"42,139km",0.09,27.8222,82.21,131 kmh,4,0,2500,SAVE10,125.0,2625.0,premium,DL67543,Speakers not working,good service
RES-00992,C4075,CAR-17,Luxury,2026-03-09 00:00,09-03-2026 23:00,2026-03-12 21:00,CHENNAI,13.082638,80.287936,13.083327,80.265824,Card,88643km,"90,002 km",0.74,19.427211,81.063548,55,3,0,1500,,75.0,1575.0,premium,DL12345,Bad Seats Quality,Good speaker
RES-00993,C5875,CAR-06,Compact,2026-01-30 14:43,2026/02/01 04:43,2026-02-05 14:43,Kolkata,22.573469,88.369707,22.579279,88.3562,card,"46,860km","47,739km",0.3,26.6287,84.32,89,4,0,1000,,50.0,1050.0,standard,INVALID,Speakers not working,Good speaker
RES-00994,C7387, CAR-06,SUV,2026-01-15 19:46,17/01/2026 11:46,2026-01-18 17:46,Delhi,28.702579,77.084131,28.699707,77.120318,Card,46188,47009,55 %,13.02,83.4101,77,5,0,2000/day,SAVE10,100.0,2100.0,standard,DL67543,Speakers not working,email test@gmail.com
RES-00995,C2386,CAR-16 ,SUV,2026-01-04 09:25,2026-01-06 05:25,2026-01-10 07:25,Chennai,13.074453,80.289069,13.099157,80.251631,card,65709,66212,63 %,22.920593,79.8942,82,4,0,₹1000/day,BOGUS99,,1050.0,standard,DL67543,Speakers not working,Good mileage
